cellI,x,y,z,V
27233,0.04875,0.05325,0.001,5e-10
27234,0.04925,0.05325,0.001,5e-10
27235,0.04975,0.05325,0.001,5e-10
27236,0.05025,0.05325,0.001,5e-10
27237,0.05075,0.05325,0.001,5e-10
27238,0.05125,0.05325,0.001,5e-10
27239,0.05175,0.05325,0.001,5e-10
27240,0.05225,0.05325,0.001,5e-10
27241,0.05275,0.05325,0.001,5e-10
27242,0.05325,0.05325,0.001,5e-10
27243,0.05375,0.05325,0.001,5e-10
27244,0.05425,0.05325,0.001,5e-10
27245,0.05475,0.05325,0.001,5e-10
27246,0.05525,0.05325,0.001,5e-10
27247,0.05575,0.05325,0.001,5e-10
27248,0.05625,0.05325,0.001,5e-10
27249,0.05675,0.05325,0.001,5e-10
27250,0.05725,0.05325,0.001,5e-10
27251,0.05775,0.05325,0.001,5e-10
27252,0.05825,0.05325,0.001,5e-10
27253,0.05875,0.05325,0.001,5e-10
27254,0.05925,0.05325,0.001,5e-10
27255,0.05975,0.05325,0.001,5e-10
27256,0.06025,0.05325,0.001,5e-10
27257,0.06075,0.05325,0.001,5e-10
27258,0.06125,0.05325,0.001,5e-10
27259,0.06175,0.05325,0.001,5e-10
27260,0.06225,0.05325,0.001,5e-10
27261,0.06275,0.05325,0.001,5e-10
27262,0.06325,0.05325,0.001,5e-10
27263,0.06375,0.05325,0.001,5e-10
27264,0.06425,0.05325,0.001,5e-10
27265,0.06475,0.05325,0.001,5e-10
27266,0.06525,0.05325,0.001,5e-10
27267,0.06575,0.05325,0.001,5e-10
27268,0.06625,0.05325,0.001,5e-10
27269,0.06675,0.05325,0.001,5e-10
27270,0.06725,0.05325,0.001,5e-10
27271,0.06775,0.05325,0.001,5e-10
27272,0.06825,0.05325,0.001,5e-10
27273,0.06875,0.05325,0.001,5e-10
27274,0.06925,0.05325,0.001,5e-10
27275,0.06975,0.05325,0.001,5e-10
27276,0.07025,0.05325,0.001,5e-10
27277,0.07075,0.05325,0.001,5e-10
27278,0.07125,0.05325,0.001,5e-10
27279,0.07175,0.05325,0.001,5e-10
27280,0.07225,0.05325,0.001,5e-10
27281,0.07275,0.05325,0.001,5e-10
27282,0.07325,0.05325,0.001,5e-10
27283,0.07375,0.05325,0.001,5e-10
27284,0.07425,0.05325,0.001,5e-10
27285,0.07475,0.05325,0.001,5e-10
27286,0.07525,0.05325,0.001,5e-10
27287,0.07575,0.05325,0.001,5e-10
27288,0.07625,0.05325,0.001,5e-10
27289,0.07675,0.05325,0.001,5e-10
27290,0.07725,0.05325,0.001,5e-10
27291,0.07775,0.05325,0.001,5e-10
27292,0.07825,0.05325,0.001,5e-10
27293,0.07875,0.05325,0.001,5e-10
27294,0.07925,0.05325,0.001,5e-10
27295,0.07975,0.05325,0.001,5e-10
27296,0.08025,0.05325,0.001,5e-10
27297,0.08075,0.05325,0.001,5e-10
27298,0.08125,0.05325,0.001,5e-10
27299,0.08175,0.05325,0.001,5e-10
27300,0.08225,0.05325,0.001,5e-10
27301,0.08275,0.05325,0.001,5e-10
27302,0.08325,0.05325,0.001,5e-10
27303,0.08375,0.05325,0.001,5e-10
27304,0.08425,0.05325,0.001,5e-10
27305,0.08475,0.05325,0.001,5e-10
27306,0.08525,0.05325,0.001,5e-10
27307,0.08575,0.05325,0.001,5e-10
27308,0.08625,0.05325,0.001,5e-10
27309,0.08675,0.05325,0.001,5e-10
27310,0.08725,0.05325,0.001,5e-10
27311,0.08775,0.05325,0.001,5e-10
27312,0.08825,0.05325,0.001,5e-10
27313,0.08875,0.05325,0.001,5e-10
27314,0.08925,0.05325,0.001,5e-10
27315,0.08975,0.05325,0.001,5e-10
27316,0.09025,0.05325,0.001,5e-10
27317,0.09075,0.05325,0.001,5e-10
27318,0.09125,0.05325,0.001,5e-10
27319,0.09175,0.05325,0.001,5e-10
27320,0.09225,0.05325,0.001,5e-10
27321,0.09275,0.05325,0.001,5e-10
27322,0.09325,0.05325,0.001,5e-10
27323,0.09375,0.05325,0.001,5e-10
27324,0.09425,0.05325,0.001,5e-10
27325,0.09475,0.05325,0.001,5e-10
27326,0.09525,0.05325,0.001,5e-10
27327,0.09575,0.05325,0.001,5e-10
27328,0.09625,0.05325,0.001,5e-10
27329,0.09675,0.05325,0.001,5e-10
27330,0.09725,0.05325,0.001,5e-10
27331,0.09775,0.05325,0.001,5e-10
27332,0.09825,0.05325,0.001,5e-10
27333,0.09875,0.05325,0.001,5e-10
27334,0.09925,0.05325,0.001,5e-10
27335,0.09975,0.05325,0.001,5e-10
27336,0.10025,0.05325,0.001,5e-10
27337,0.10075,0.05325,0.001,5e-10
27338,0.10125,0.05325,0.001,5e-10
27339,0.10175,0.05325,0.001,5e-10
27340,0.10225,0.05325,0.001,5e-10
27341,0.10275,0.05325,0.001,5e-10
27342,0.10325,0.05325,0.001,5e-10
27343,0.10375,0.05325,0.001,5e-10
27344,0.10425,0.05325,0.001,5e-10
27345,0.10475,0.05325,0.001,5e-10
27346,0.10525,0.05325,0.001,5e-10
27347,0.10575,0.05325,0.001,5e-10
27348,0.10625,0.05325,0.001,5e-10
27349,0.10675,0.05325,0.001,5e-10
27350,0.10725,0.05325,0.001,5e-10
27351,0.10775,0.05325,0.001,5e-10
27352,0.10825,0.05325,0.001,5e-10
27353,0.10875,0.05325,0.001,5e-10
27354,0.10925,0.05325,0.001,5e-10
27355,0.10975,0.05325,0.001,5e-10
27356,0.11025,0.05325,0.001,5e-10
27357,0.11075,0.05325,0.001,5e-10
27358,0.11125,0.05325,0.001,5e-10
27359,0.11175,0.05325,0.001,5e-10
27360,0.11225,0.05325,0.001,5e-10
27361,0.11275,0.05325,0.001,5e-10
27362,0.11325,0.05325,0.001,5e-10
27363,0.11375,0.05325,0.001,5e-10
27364,0.11425,0.05325,0.001,5e-10
27365,0.11475,0.05325,0.001,5e-10
27366,0.11525,0.05325,0.001,5e-10
27367,0.11575,0.05325,0.001,5e-10
27368,0.11625,0.05325,0.001,5e-10
27369,0.11675,0.05325,0.001,5e-10
27370,0.11725,0.05325,0.001,5e-10
27371,0.11775,0.05325,0.001,5e-10
27372,0.11825,0.05325,0.001,5e-10
27373,0.11875,0.05325,0.001,5e-10
27374,0.11925,0.05325,0.001,5e-10
27375,0.11975,0.05325,0.001,5e-10
27376,0.12025,0.05325,0.001,5e-10
27377,0.12075,0.05325,0.001,5e-10
27378,0.12125,0.05325,0.001,5e-10
27379,0.12175,0.05325,0.001,5e-10
27380,0.12225,0.05325,0.001,5e-10
27381,0.12275,0.05325,0.001,5e-10
27382,0.12325,0.05325,0.001,5e-10
27383,0.12375,0.05325,0.001,5e-10
27384,0.12425,0.05325,0.001,5e-10
27385,0.12475,0.05325,0.001,5e-10
27386,0.12525,0.05325,0.001,5e-10
27387,0.12575,0.05325,0.001,5e-10
27388,0.12625,0.05325,0.001,5e-10
27389,0.12675,0.05325,0.001,5e-10
27390,0.12725,0.05325,0.001,5e-10
27391,0.12775,0.05325,0.001,5e-10
27392,0.00025,0.05375,0.001,5e-10
27393,0.00075,0.05375,0.001,5e-10
27394,0.00125,0.05375,0.001,5e-10
27395,0.00175,0.05375,0.001,5e-10
27396,0.00225,0.05375,0.001,5e-10
27397,0.00275,0.05375,0.001,5e-10
27398,0.00325,0.05375,0.001,5e-10
27399,0.00375,0.05375,0.001,5e-10
27400,0.00425,0.05375,0.001,5e-10
27401,0.00475,0.05375,0.001,5e-10
27402,0.00525,0.05375,0.001,5e-10
27403,0.00575,0.05375,0.001,5e-10
27404,0.00625,0.05375,0.001,5e-10
27405,0.00675,0.05375,0.001,5e-10
27406,0.00725,0.05375,0.001,5e-10
27407,0.00775,0.05375,0.001,5e-10
27408,0.00825,0.05375,0.001,5e-10
27409,0.00875,0.05375,0.001,5e-10
27410,0.00925,0.05375,0.001,5e-10
27411,0.00975,0.05375,0.001,5e-10
27412,0.01025,0.05375,0.001,5e-10
27413,0.01075,0.05375,0.001,5e-10
27414,0.01125,0.05375,0.001,5e-10
27415,0.01175,0.05375,0.001,5e-10
27416,0.01225,0.05375,0.001,5e-10
27417,0.01275,0.05375,0.001,5e-10
27418,0.01325,0.05375,0.001,5e-10
27419,0.01375,0.05375,0.001,5e-10
27420,0.01425,0.05375,0.001,5e-10
27421,0.01475,0.05375,0.001,5e-10
27422,0.01525,0.05375,0.001,5e-10
27423,0.01575,0.05375,0.001,5e-10
27424,0.01625,0.05375,0.001,5e-10
27425,0.01675,0.05375,0.001,5e-10
27426,0.01725,0.05375,0.001,5e-10
27427,0.01775,0.05375,0.001,5e-10
27428,0.01825,0.05375,0.001,5e-10
27429,0.01875,0.05375,0.001,5e-10
27430,0.01925,0.05375,0.001,5e-10
27431,0.01975,0.05375,0.001,5e-10
27432,0.02025,0.05375,0.001,5e-10
27433,0.02075,0.05375,0.001,5e-10
27434,0.02125,0.05375,0.001,5e-10
27435,0.02175,0.05375,0.001,5e-10
27436,0.02225,0.05375,0.001,5e-10
27437,0.02275,0.05375,0.001,5e-10
27438,0.02325,0.05375,0.001,5e-10
27439,0.02375,0.05375,0.001,5e-10
27440,0.02425,0.05375,0.001,5e-10
27441,0.02475,0.05375,0.001,5e-10
27442,0.02525,0.05375,0.001,5e-10
27443,0.02575,0.05375,0.001,5e-10
27444,0.02625,0.05375,0.001,5e-10
27445,0.02675,0.05375,0.001,5e-10
27446,0.02725,0.05375,0.001,5e-10
27447,0.02775,0.05375,0.001,5e-10
27448,0.02825,0.05375,0.001,5e-10
27449,0.02875,0.05375,0.001,5e-10
27450,0.02925,0.05375,0.001,5e-10
27451,0.02975,0.05375,0.001,5e-10
27452,0.03025,0.05375,0.001,5e-10
27453,0.03075,0.05375,0.001,5e-10
27454,0.03125,0.05375,0.001,5e-10
27455,0.03175,0.05375,0.001,5e-10
27456,0.03225,0.05375,0.001,5e-10
27457,0.03275,0.05375,0.001,5e-10
27458,0.03325,0.05375,0.001,5e-10
27459,0.03375,0.05375,0.001,5e-10
27460,0.03425,0.05375,0.001,5e-10
27461,0.03475,0.05375,0.001,5e-10
27462,0.03525,0.05375,0.001,5e-10
27463,0.03575,0.05375,0.001,5e-10
27464,0.03625,0.05375,0.001,5e-10
27465,0.03675,0.05375,0.001,5e-10
27466,0.03725,0.05375,0.001,5e-10
27467,0.03775,0.05375,0.001,5e-10
27468,0.03825,0.05375,0.001,5e-10
27469,0.03875,0.05375,0.001,5e-10
27470,0.03925,0.05375,0.001,5e-10
27471,0.03975,0.05375,0.001,5e-10
27472,0.04025,0.05375,0.001,5e-10
27473,0.04075,0.05375,0.001,5e-10
27474,0.04125,0.05375,0.001,5e-10
27475,0.04175,0.05375,0.001,5e-10
27476,0.04225,0.05375,0.001,5e-10
27477,0.04275,0.05375,0.001,5e-10
27478,0.04325,0.05375,0.001,5e-10
27479,0.04375,0.05375,0.001,5e-10
27480,0.04425,0.05375,0.001,5e-10
27481,0.04475,0.05375,0.001,5e-10
27482,0.04525,0.05375,0.001,5e-10
27483,0.04575,0.05375,0.001,5e-10
27484,0.04625,0.05375,0.001,5e-10
27485,0.04675,0.05375,0.001,5e-10
27486,0.04725,0.05375,0.001,5e-10
27487,0.04775,0.05375,0.001,5e-10
27488,0.04825,0.05375,0.001,5e-10
27489,0.04875,0.05375,0.001,5e-10
27490,0.04925,0.05375,0.001,5e-10
27491,0.04975,0.05375,0.001,5e-10
27492,0.05025,0.05375,0.001,5e-10
27493,0.05075,0.05375,0.001,5e-10
27494,0.05125,0.05375,0.001,5e-10
27495,0.05175,0.05375,0.001,5e-10
27496,0.05225,0.05375,0.001,5e-10
27497,0.05275,0.05375,0.001,5e-10
27498,0.05325,0.05375,0.001,5e-10
27499,0.05375,0.05375,0.001,5e-10
27500,0.05425,0.05375,0.001,5e-10
27501,0.05475,0.05375,0.001,5e-10
27502,0.05525,0.05375,0.001,5e-10
27503,0.05575,0.05375,0.001,5e-10
27504,0.05625,0.05375,0.001,5e-10
27505,0.05675,0.05375,0.001,5e-10
27506,0.05725,0.05375,0.001,5e-10
27507,0.05775,0.05375,0.001,5e-10
27508,0.05825,0.05375,0.001,5e-10
27509,0.05875,0.05375,0.001,5e-10
27510,0.05925,0.05375,0.001,5e-10
27511,0.05975,0.05375,0.001,5e-10
27512,0.06025,0.05375,0.001,5e-10
27513,0.06075,0.05375,0.001,5e-10
27514,0.06125,0.05375,0.001,5e-10
27515,0.06175,0.05375,0.001,5e-10
27516,0.06225,0.05375,0.001,5e-10
27517,0.06275,0.05375,0.001,5e-10
27518,0.06325,0.05375,0.001,5e-10
27519,0.06375,0.05375,0.001,5e-10
27520,0.06425,0.05375,0.001,5e-10
27521,0.06475,0.05375,0.001,5e-10
27522,0.06525,0.05375,0.001,5e-10
27523,0.06575,0.05375,0.001,5e-10
27524,0.06625,0.05375,0.001,5e-10
27525,0.06675,0.05375,0.001,5e-10
27526,0.06725,0.05375,0.001,5e-10
27527,0.06775,0.05375,0.001,5e-10
27528,0.06825,0.05375,0.001,5e-10
27529,0.06875,0.05375,0.001,5e-10
27530,0.06925,0.05375,0.001,5e-10
27531,0.06975,0.05375,0.001,5e-10
27532,0.07025,0.05375,0.001,5e-10
27533,0.07075,0.05375,0.001,5e-10
27534,0.07125,0.05375,0.001,5e-10
27535,0.07175,0.05375,0.001,5e-10
27536,0.07225,0.05375,0.001,5e-10
27537,0.07275,0.05375,0.001,5e-10
27538,0.07325,0.05375,0.001,5e-10
27539,0.07375,0.05375,0.001,5e-10
27540,0.07425,0.05375,0.001,5e-10
27541,0.07475,0.05375,0.001,5e-10
27542,0.07525,0.05375,0.001,5e-10
27543,0.07575,0.05375,0.001,5e-10
27544,0.07625,0.05375,0.001,5e-10
27545,0.07675,0.05375,0.001,5e-10
27546,0.07725,0.05375,0.001,5e-10
27547,0.07775,0.05375,0.001,5e-10
27548,0.07825,0.05375,0.001,5e-10
27549,0.07875,0.05375,0.001,5e-10
27550,0.07925,0.05375,0.001,5e-10
27551,0.07975,0.05375,0.001,5e-10
27552,0.08025,0.05375,0.001,5e-10
27553,0.08075,0.05375,0.001,5e-10
27554,0.08125,0.05375,0.001,5e-10
27555,0.08175,0.05375,0.001,5e-10
27556,0.08225,0.05375,0.001,5e-10
27557,0.08275,0.05375,0.001,5e-10
27558,0.08325,0.05375,0.001,5e-10
27559,0.08375,0.05375,0.001,5e-10
27560,0.08425,0.05375,0.001,5e-10
27561,0.08475,0.05375,0.001,5e-10
27562,0.08525,0.05375,0.001,5e-10
27563,0.08575,0.05375,0.001,5e-10
27564,0.08625,0.05375,0.001,5e-10
27565,0.08675,0.05375,0.001,5e-10
27566,0.08725,0.05375,0.001,5e-10
27567,0.08775,0.05375,0.001,5e-10
27568,0.08825,0.05375,0.001,5e-10
27569,0.08875,0.05375,0.001,5e-10
27570,0.08925,0.05375,0.001,5e-10
27571,0.08975,0.05375,0.001,5e-10
27572,0.09025,0.05375,0.001,5e-10
27573,0.09075,0.05375,0.001,5e-10
27574,0.09125,0.05375,0.001,5e-10
27575,0.09175,0.05375,0.001,5e-10
27576,0.09225,0.05375,0.001,5e-10
27577,0.09275,0.05375,0.001,5e-10
27578,0.09325,0.05375,0.001,5e-10
27579,0.09375,0.05375,0.001,5e-10
27580,0.09425,0.05375,0.001,5e-10
27581,0.09475,0.05375,0.001,5e-10
27582,0.09525,0.05375,0.001,5e-10
27583,0.09575,0.05375,0.001,5e-10
27584,0.09625,0.05375,0.001,5e-10
27585,0.09675,0.05375,0.001,5e-10
27586,0.09725,0.05375,0.001,5e-10
27587,0.09775,0.05375,0.001,5e-10
27588,0.09825,0.05375,0.001,5e-10
27589,0.09875,0.05375,0.001,5e-10
27590,0.09925,0.05375,0.001,5e-10
27591,0.09975,0.05375,0.001,5e-10
27592,0.10025,0.05375,0.001,5e-10
27593,0.10075,0.05375,0.001,5e-10
27594,0.10125,0.05375,0.001,5e-10
27595,0.10175,0.05375,0.001,5e-10
27596,0.10225,0.05375,0.001,5e-10
27597,0.10275,0.05375,0.001,5e-10
27598,0.10325,0.05375,0.001,5e-10
27599,0.10375,0.05375,0.001,5e-10
27600,0.10425,0.05375,0.001,5e-10
27601,0.10475,0.05375,0.001,5e-10
27602,0.10525,0.05375,0.001,5e-10
27603,0.10575,0.05375,0.001,5e-10
27604,0.10625,0.05375,0.001,5e-10
27605,0.10675,0.05375,0.001,5e-10
27606,0.10725,0.05375,0.001,5e-10
27607,0.10775,0.05375,0.001,5e-10
27608,0.10825,0.05375,0.001,5e-10
27609,0.10875,0.05375,0.001,5e-10
27610,0.10925,0.05375,0.001,5e-10
27611,0.10975,0.05375,0.001,5e-10
27612,0.11025,0.05375,0.001,5e-10
27613,0.11075,0.05375,0.001,5e-10
27614,0.11125,0.05375,0.001,5e-10
27615,0.11175,0.05375,0.001,5e-10
27616,0.11225,0.05375,0.001,5e-10
27617,0.11275,0.05375,0.001,5e-10
27618,0.11325,0.05375,0.001,5e-10
27619,0.11375,0.05375,0.001,5e-10
27620,0.11425,0.05375,0.001,5e-10
27621,0.11475,0.05375,0.001,5e-10
27622,0.11525,0.05375,0.001,5e-10
27623,0.11575,0.05375,0.001,5e-10
27624,0.11625,0.05375,0.001,5e-10
27625,0.11675,0.05375,0.001,5e-10
27626,0.11725,0.05375,0.001,5e-10
27627,0.11775,0.05375,0.001,5e-10
27628,0.11825,0.05375,0.001,5e-10
27629,0.11875,0.05375,0.001,5e-10
27630,0.11925,0.05375,0.001,5e-10
27631,0.11975,0.05375,0.001,5e-10
27632,0.12025,0.05375,0.001,5e-10
27633,0.12075,0.05375,0.001,5e-10
27634,0.12125,0.05375,0.001,5e-10
27635,0.12175,0.05375,0.001,5e-10
27636,0.12225,0.05375,0.001,5e-10
27637,0.12275,0.05375,0.001,5e-10
27638,0.12325,0.05375,0.001,5e-10
27639,0.12375,0.05375,0.001,5e-10
27640,0.12425,0.05375,0.001,5e-10
27641,0.12475,0.05375,0.001,5e-10
27642,0.12525,0.05375,0.001,5e-10
27643,0.12575,0.05375,0.001,5e-10
27644,0.12625,0.05375,0.001,5e-10
27645,0.12675,0.05375,0.001,5e-10
27646,0.12725,0.05375,0.001,5e-10
27647,0.12775,0.05375,0.001,5e-10
27648,0.00025,0.05425,0.001,5e-10
27649,0.00075,0.05425,0.001,5e-10
27650,0.00125,0.05425,0.001,5e-10
27651,0.00175,0.05425,0.001,5e-10
27652,0.00225,0.05425,0.001,5e-10
27653,0.00275,0.05425,0.001,5e-10
27654,0.00325,0.05425,0.001,5e-10
27655,0.00375,0.05425,0.001,5e-10
27656,0.00425,0.05425,0.001,5e-10
27657,0.00475,0.05425,0.001,5e-10
27658,0.00525,0.05425,0.001,5e-10
27659,0.00575,0.05425,0.001,5e-10
27660,0.00625,0.05425,0.001,5e-10
27661,0.00675,0.05425,0.001,5e-10
27662,0.00725,0.05425,0.001,5e-10
27663,0.00775,0.05425,0.001,5e-10
27664,0.00825,0.05425,0.001,5e-10
27665,0.00875,0.05425,0.001,5e-10
27666,0.00925,0.05425,0.001,5e-10
27667,0.00975,0.05425,0.001,5e-10
27668,0.01025,0.05425,0.001,5e-10
27669,0.01075,0.05425,0.001,5e-10
27670,0.01125,0.05425,0.001,5e-10
27671,0.01175,0.05425,0.001,5e-10
27672,0.01225,0.05425,0.001,5e-10
27673,0.01275,0.05425,0.001,5e-10
27674,0.01325,0.05425,0.001,5e-10
27675,0.01375,0.05425,0.001,5e-10
27676,0.01425,0.05425,0.001,5e-10
27677,0.01475,0.05425,0.001,5e-10
27678,0.01525,0.05425,0.001,5e-10
27679,0.01575,0.05425,0.001,5e-10
27680,0.01625,0.05425,0.001,5e-10
27681,0.01675,0.05425,0.001,5e-10
27682,0.01725,0.05425,0.001,5e-10
27683,0.01775,0.05425,0.001,5e-10
27684,0.01825,0.05425,0.001,5e-10
27685,0.01875,0.05425,0.001,5e-10
27686,0.01925,0.05425,0.001,5e-10
27687,0.01975,0.05425,0.001,5e-10
27688,0.02025,0.05425,0.001,5e-10
27689,0.02075,0.05425,0.001,5e-10
27690,0.02125,0.05425,0.001,5e-10
27691,0.02175,0.05425,0.001,5e-10
27692,0.02225,0.05425,0.001,5e-10
27693,0.02275,0.05425,0.001,5e-10
27694,0.02325,0.05425,0.001,5e-10
27695,0.02375,0.05425,0.001,5e-10
27696,0.02425,0.05425,0.001,5e-10
27697,0.02475,0.05425,0.001,5e-10
27698,0.02525,0.05425,0.001,5e-10
27699,0.02575,0.05425,0.001,5e-10
27700,0.02625,0.05425,0.001,5e-10
27701,0.02675,0.05425,0.001,5e-10
27702,0.02725,0.05425,0.001,5e-10
27703,0.02775,0.05425,0.001,5e-10
27704,0.02825,0.05425,0.001,5e-10
27705,0.02875,0.05425,0.001,5e-10
27706,0.02925,0.05425,0.001,5e-10
27707,0.02975,0.05425,0.001,5e-10
27708,0.03025,0.05425,0.001,5e-10
27709,0.03075,0.05425,0.001,5e-10
27710,0.03125,0.05425,0.001,5e-10
27711,0.03175,0.05425,0.001,5e-10
27712,0.03225,0.05425,0.001,5e-10
27713,0.03275,0.05425,0.001,5e-10
27714,0.03325,0.05425,0.001,5e-10
27715,0.03375,0.05425,0.001,5e-10
27716,0.03425,0.05425,0.001,5e-10
27717,0.03475,0.05425,0.001,5e-10
27718,0.03525,0.05425,0.001,5e-10
27719,0.03575,0.05425,0.001,5e-10
27720,0.03625,0.05425,0.001,5e-10
27721,0.03675,0.05425,0.001,5e-10
27722,0.03725,0.05425,0.001,5e-10
27723,0.03775,0.05425,0.001,5e-10
27724,0.03825,0.05425,0.001,5e-10
27725,0.03875,0.05425,0.001,5e-10
27726,0.03925,0.05425,0.001,5e-10
27727,0.03975,0.05425,0.001,5e-10
27728,0.04025,0.05425,0.001,5e-10
27729,0.04075,0.05425,0.001,5e-10
27730,0.04125,0.05425,0.001,5e-10
27731,0.04175,0.05425,0.001,5e-10
27732,0.04225,0.05425,0.001,5e-10
27733,0.04275,0.05425,0.001,5e-10
27734,0.04325,0.05425,0.001,5e-10
27735,0.04375,0.05425,0.001,5e-10
27736,0.04425,0.05425,0.001,5e-10
27737,0.04475,0.05425,0.001,5e-10
27738,0.04525,0.05425,0.001,5e-10
27739,0.04575,0.05425,0.001,5e-10
27740,0.04625,0.05425,0.001,5e-10
27741,0.04675,0.05425,0.001,5e-10
27742,0.04725,0.05425,0.001,5e-10
27743,0.04775,0.05425,0.001,5e-10
27744,0.04825,0.05425,0.001,5e-10
27745,0.04875,0.05425,0.001,5e-10
27746,0.04925,0.05425,0.001,5e-10
27747,0.04975,0.05425,0.001,5e-10
27748,0.05025,0.05425,0.001,5e-10
27749,0.05075,0.05425,0.001,5e-10
27750,0.05125,0.05425,0.001,5e-10
27751,0.05175,0.05425,0.001,5e-10
27752,0.05225,0.05425,0.001,5e-10
27753,0.05275,0.05425,0.001,5e-10
27754,0.05325,0.05425,0.001,5e-10
27755,0.05375,0.05425,0.001,5e-10
27756,0.05425,0.05425,0.001,5e-10
27757,0.05475,0.05425,0.001,5e-10
27758,0.05525,0.05425,0.001,5e-10
27759,0.05575,0.05425,0.001,5e-10
27760,0.05625,0.05425,0.001,5e-10
27761,0.05675,0.05425,0.001,5e-10
27762,0.05725,0.05425,0.001,5e-10
27763,0.05775,0.05425,0.001,5e-10
27764,0.05825,0.05425,0.001,5e-10
27765,0.05875,0.05425,0.001,5e-10
27766,0.05925,0.05425,0.001,5e-10
27767,0.05975,0.05425,0.001,5e-10
27768,0.06025,0.05425,0.001,5e-10
27769,0.06075,0.05425,0.001,5e-10
27770,0.06125,0.05425,0.001,5e-10
27771,0.06175,0.05425,0.001,5e-10
27772,0.06225,0.05425,0.001,5e-10
27773,0.06275,0.05425,0.001,5e-10
27774,0.06325,0.05425,0.001,5e-10
27775,0.06375,0.05425,0.001,5e-10
27776,0.06425,0.05425,0.001,5e-10
27777,0.06475,0.05425,0.001,5e-10
27778,0.06525,0.05425,0.001,5e-10
27779,0.06575,0.05425,0.001,5e-10
27780,0.06625,0.05425,0.001,5e-10
27781,0.06675,0.05425,0.001,5e-10
27782,0.06725,0.05425,0.001,5e-10
27783,0.06775,0.05425,0.001,5e-10
27784,0.06825,0.05425,0.001,5e-10
27785,0.06875,0.05425,0.001,5e-10
27786,0.06925,0.05425,0.001,5e-10
27787,0.06975,0.05425,0.001,5e-10
27788,0.07025,0.05425,0.001,5e-10
27789,0.07075,0.05425,0.001,5e-10
27790,0.07125,0.05425,0.001,5e-10
27791,0.07175,0.05425,0.001,5e-10
27792,0.07225,0.05425,0.001,5e-10
27793,0.07275,0.05425,0.001,5e-10
27794,0.07325,0.05425,0.001,5e-10
27795,0.07375,0.05425,0.001,5e-10
27796,0.07425,0.05425,0.001,5e-10
27797,0.07475,0.05425,0.001,5e-10
27798,0.07525,0.05425,0.001,5e-10
27799,0.07575,0.05425,0.001,5e-10
27800,0.07625,0.05425,0.001,5e-10
27801,0.07675,0.05425,0.001,5e-10
27802,0.07725,0.05425,0.001,5e-10
27803,0.07775,0.05425,0.001,5e-10
27804,0.07825,0.05425,0.001,5e-10
27805,0.07875,0.05425,0.001,5e-10
27806,0.07925,0.05425,0.001,5e-10
27807,0.07975,0.05425,0.001,5e-10
27808,0.08025,0.05425,0.001,5e-10
27809,0.08075,0.05425,0.001,5e-10
27810,0.08125,0.05425,0.001,5e-10
27811,0.08175,0.05425,0.001,5e-10
27812,0.08225,0.05425,0.001,5e-10
27813,0.08275,0.05425,0.001,5e-10
27814,0.08325,0.05425,0.001,5e-10
27815,0.08375,0.05425,0.001,5e-10
27816,0.08425,0.05425,0.001,5e-10
27817,0.08475,0.05425,0.001,5e-10
27818,0.08525,0.05425,0.001,5e-10
27819,0.08575,0.05425,0.001,5e-10
27820,0.08625,0.05425,0.001,5e-10
27821,0.08675,0.05425,0.001,5e-10
27822,0.08725,0.05425,0.001,5e-10
27823,0.08775,0.05425,0.001,5e-10
27824,0.08825,0.05425,0.001,5e-10
27825,0.08875,0.05425,0.001,5e-10
27826,0.08925,0.05425,0.001,5e-10
27827,0.08975,0.05425,0.001,5e-10
27828,0.09025,0.05425,0.001,5e-10
27829,0.09075,0.05425,0.001,5e-10
27830,0.09125,0.05425,0.001,5e-10
27831,0.09175,0.05425,0.001,5e-10
27832,0.09225,0.05425,0.001,5e-10
27833,0.09275,0.05425,0.001,5e-10
27834,0.09325,0.05425,0.001,5e-10
27835,0.09375,0.05425,0.001,5e-10
27836,0.09425,0.05425,0.001,5e-10
27837,0.09475,0.05425,0.001,5e-10
27838,0.09525,0.05425,0.001,5e-10
27839,0.09575,0.05425,0.001,5e-10
27840,0.09625,0.05425,0.001,5e-10
27841,0.09675,0.05425,0.001,5e-10
27842,0.09725,0.05425,0.001,5e-10
27843,0.09775,0.05425,0.001,5e-10
27844,0.09825,0.05425,0.001,5e-10
27845,0.09875,0.05425,0.001,5e-10
27846,0.09925,0.05425,0.001,5e-10
27847,0.09975,0.05425,0.001,5e-10
27848,0.10025,0.05425,0.001,5e-10
27849,0.10075,0.05425,0.001,5e-10
27850,0.10125,0.05425,0.001,5e-10
27851,0.10175,0.05425,0.001,5e-10
27852,0.10225,0.05425,0.001,5e-10
27853,0.10275,0.05425,0.001,5e-10
27854,0.10325,0.05425,0.001,5e-10
27855,0.10375,0.05425,0.001,5e-10
27856,0.10425,0.05425,0.001,5e-10
27857,0.10475,0.05425,0.001,5e-10
27858,0.10525,0.05425,0.001,5e-10
27859,0.10575,0.05425,0.001,5e-10
27860,0.10625,0.05425,0.001,5e-10
27861,0.10675,0.05425,0.001,5e-10
27862,0.10725,0.05425,0.001,5e-10
27863,0.10775,0.05425,0.001,5e-10
27864,0.10825,0.05425,0.001,5e-10
27865,0.10875,0.05425,0.001,5e-10
27866,0.10925,0.05425,0.001,5e-10
27867,0.10975,0.05425,0.001,5e-10
