cellI,x,y,z,V
1447,0.079,0.045,0.001,8e-09
1448,0.081,0.045,0.001,8e-09
1449,0.083,0.045,0.001,8e-09
1450,0.085,0.045,0.001,8e-09
1451,0.087,0.045,0.001,8e-09
1452,0.089,0.045,0.001,8e-09
1453,0.091,0.045,0.001,8e-09
1454,0.093,0.045,0.001,8e-09
1455,0.095,0.045,0.001,8e-09
1456,0.097,0.045,0.001,8e-09
1457,0.099,0.045,0.001,8e-09
1458,0.101,0.045,0.001,8e-09
1459,0.103,0.045,0.001,8e-09
1460,0.105,0.045,0.001,8e-09
1461,0.107,0.045,0.001,8e-09
1462,0.109,0.045,0.001,8e-09
1463,0.111,0.045,0.001,8e-09
1464,0.113,0.045,0.001,8e-09
1465,0.115,0.045,0.001,8e-09
1466,0.117,0.045,0.001,8e-09
1467,0.119,0.045,0.001,8e-09
1468,0.121,0.045,0.001,8e-09
1469,0.123,0.045,0.001,8e-09
1470,0.125,0.045,0.001,8e-09
1471,0.127,0.045,0.001,8e-09
1472,0.001,0.047,0.001,8e-09
1473,0.003,0.047,0.001,8e-09
1474,0.005,0.047,0.001,8e-09
1475,0.007,0.047,0.001,8e-09
1476,0.009,0.047,0.001,8e-09
1477,0.011,0.047,0.001,8e-09
1478,0.013,0.047,0.001,8e-09
1479,0.015,0.047,0.001,8e-09
1480,0.017,0.047,0.001,8e-09
1481,0.019,0.047,0.001,8e-09
1482,0.021,0.047,0.001,8e-09
1483,0.023,0.047,0.001,8e-09
1484,0.025,0.047,0.001,8e-09
1485,0.027,0.047,0.001,8e-09
1486,0.029,0.047,0.001,8e-09
1487,0.031,0.047,0.001,8e-09
1488,0.033,0.047,0.001,8e-09
1489,0.035,0.047,0.001,8e-09
1490,0.037,0.047,0.001,8e-09
1491,0.039,0.047,0.001,8e-09
1492,0.041,0.047,0.001,8e-09
1493,0.043,0.047,0.001,8e-09
1494,0.045,0.047,0.001,8e-09
1495,0.047,0.047,0.001,8e-09
1496,0.049,0.047,0.001,8e-09
1497,0.051,0.047,0.001,8e-09
1498,0.053,0.047,0.001,8e-09
1499,0.055,0.047,0.001,8e-09
1500,0.057,0.047,0.001,8e-09
1501,0.059,0.047,0.001,8e-09
1502,0.061,0.047,0.001,8e-09
1503,0.063,0.047,0.001,8e-09
1504,0.065,0.047,0.001,8e-09
1505,0.067,0.047,0.001,8e-09
1506,0.069,0.047,0.001,8e-09
1507,0.071,0.047,0.001,8e-09
1508,0.073,0.047,0.001,8e-09
1509,0.075,0.047,0.001,8e-09
1510,0.077,0.047,0.001,8e-09
1511,0.079,0.047,0.001,8e-09
1512,0.081,0.047,0.001,8e-09
1513,0.083,0.047,0.001,8e-09
1514,0.085,0.047,0.001,8e-09
1515,0.087,0.047,0.001,8e-09
1516,0.089,0.047,0.001,8e-09
1517,0.091,0.047,0.001,8e-09
1518,0.093,0.047,0.001,8e-09
1519,0.095,0.047,0.001,8e-09
1520,0.097,0.047,0.001,8e-09
1521,0.099,0.047,0.001,8e-09
1522,0.101,0.047,0.001,8e-09
1523,0.103,0.047,0.001,8e-09
1524,0.105,0.047,0.001,8e-09
1525,0.107,0.047,0.001,8e-09
1526,0.109,0.047,0.001,8e-09
1527,0.111,0.047,0.001,8e-09
1528,0.113,0.047,0.001,8e-09
1529,0.115,0.047,0.001,8e-09
1530,0.117,0.047,0.001,8e-09
1531,0.119,0.047,0.001,8e-09
1532,0.121,0.047,0.001,8e-09
1533,0.123,0.047,0.001,8e-09
1534,0.125,0.047,0.001,8e-09
1535,0.127,0.047,0.001,8e-09
1536,0.001,0.049,0.001,8e-09
1537,0.003,0.049,0.001,8e-09
1538,0.005,0.049,0.001,8e-09
1539,0.007,0.049,0.001,8e-09
1540,0.009,0.049,0.001,8e-09
1541,0.011,0.049,0.001,8e-09
1542,0.013,0.049,0.001,8e-09
1543,0.015,0.049,0.001,8e-09
1544,0.017,0.049,0.001,8e-09
1545,0.019,0.049,0.001,8e-09
1546,0.021,0.049,0.001,8e-09
1547,0.023,0.049,0.001,8e-09
1548,0.025,0.049,0.001,8e-09
1549,0.027,0.049,0.001,8e-09
1550,0.029,0.049,0.001,8e-09
1551,0.031,0.049,0.001,8e-09
1552,0.033,0.049,0.001,8e-09
1553,0.035,0.049,0.001,8e-09
1554,0.037,0.049,0.001,8e-09
1555,0.039,0.049,0.001,8e-09
1556,0.041,0.049,0.001,8e-09
1557,0.043,0.049,0.001,8e-09
1558,0.045,0.049,0.001,8e-09
1559,0.047,0.049,0.001,8e-09
1560,0.049,0.049,0.001,8e-09
1561,0.051,0.049,0.001,8e-09
1562,0.053,0.049,0.001,8e-09
1563,0.055,0.049,0.001,8e-09
1564,0.057,0.049,0.001,8e-09
1565,0.059,0.049,0.001,8e-09
1566,0.061,0.049,0.001,8e-09
1567,0.063,0.049,0.001,8e-09
1568,0.065,0.049,0.001,8e-09
1569,0.067,0.049,0.001,8e-09
1570,0.069,0.049,0.001,8e-09
1571,0.071,0.049,0.001,8e-09
1572,0.073,0.049,0.001,8e-09
1573,0.075,0.049,0.001,8e-09
1574,0.077,0.049,0.001,8e-09
1575,0.079,0.049,0.001,8e-09
1576,0.081,0.049,0.001,8e-09
1577,0.083,0.049,0.001,8e-09
1578,0.085,0.049,0.001,8e-09
1579,0.087,0.049,0.001,8e-09
1580,0.089,0.049,0.001,8e-09
1581,0.091,0.049,0.001,8e-09
1582,0.093,0.049,0.001,8e-09
1583,0.095,0.049,0.001,8e-09
1584,0.097,0.049,0.001,8e-09
1585,0.099,0.049,0.001,8e-09
1586,0.101,0.049,0.001,8e-09
1587,0.103,0.049,0.001,8e-09
1588,0.105,0.049,0.001,8e-09
1589,0.107,0.049,0.001,8e-09
1590,0.109,0.049,0.001,8e-09
1591,0.111,0.049,0.001,8e-09
1592,0.113,0.049,0.001,8e-09
1593,0.115,0.049,0.001,8e-09
1594,0.117,0.049,0.001,8e-09
1595,0.119,0.049,0.001,8e-09
1596,0.121,0.049,0.001,8e-09
1597,0.123,0.049,0.001,8e-09
1598,0.125,0.049,0.001,8e-09
1599,0.127,0.049,0.001,8e-09
1600,0.001,0.051,0.001,8e-09
1601,0.003,0.051,0.001,8e-09
1602,0.005,0.051,0.001,8e-09
1603,0.007,0.051,0.001,8e-09
1604,0.009,0.051,0.001,8e-09
1605,0.011,0.051,0.001,8e-09
1606,0.013,0.051,0.001,8e-09
1607,0.015,0.051,0.001,8e-09
1608,0.017,0.051,0.001,8e-09
1609,0.019,0.051,0.001,8e-09
1610,0.021,0.051,0.001,8e-09
1611,0.023,0.051,0.001,8e-09
1612,0.025,0.051,0.001,8e-09
1613,0.027,0.051,0.001,8e-09
1614,0.029,0.051,0.001,8e-09
1615,0.031,0.051,0.001,8e-09
1616,0.033,0.051,0.001,8e-09
1617,0.035,0.051,0.001,8e-09
1618,0.037,0.051,0.001,8e-09
1619,0.039,0.051,0.001,8e-09
1620,0.041,0.051,0.001,8e-09
1621,0.043,0.051,0.001,8e-09
1622,0.045,0.051,0.001,8e-09
1623,0.047,0.051,0.001,8e-09
1624,0.049,0.051,0.001,8e-09
1625,0.051,0.051,0.001,8e-09
1626,0.053,0.051,0.001,8e-09
1627,0.055,0.051,0.001,8e-09
1628,0.057,0.051,0.001,8e-09
1629,0.059,0.051,0.001,8e-09
1630,0.061,0.051,0.001,8e-09
1631,0.063,0.051,0.001,8e-09
1632,0.065,0.051,0.001,8e-09
1633,0.067,0.051,0.001,8e-09
1634,0.069,0.051,0.001,8e-09
1635,0.071,0.051,0.001,8e-09
1636,0.073,0.051,0.001,8e-09
1637,0.075,0.051,0.001,8e-09
1638,0.077,0.051,0.001,8e-09
1639,0.079,0.051,0.001,8e-09
1640,0.081,0.051,0.001,8e-09
1641,0.083,0.051,0.001,8e-09
1642,0.085,0.051,0.001,8e-09
1643,0.087,0.051,0.001,8e-09
1644,0.089,0.051,0.001,8e-09
1645,0.091,0.051,0.001,8e-09
1646,0.093,0.051,0.001,8e-09
1647,0.095,0.051,0.001,8e-09
1648,0.097,0.051,0.001,8e-09
1649,0.099,0.051,0.001,8e-09
1650,0.101,0.051,0.001,8e-09
1651,0.103,0.051,0.001,8e-09
1652,0.105,0.051,0.001,8e-09
1653,0.107,0.051,0.001,8e-09
1654,0.109,0.051,0.001,8e-09
1655,0.111,0.051,0.001,8e-09
1656,0.113,0.051,0.001,8e-09
1657,0.115,0.051,0.001,8e-09
1658,0.117,0.051,0.001,8e-09
1659,0.119,0.051,0.001,8e-09
1660,0.121,0.051,0.001,8e-09
1661,0.123,0.051,0.001,8e-09
1662,0.125,0.051,0.001,8e-09
1663,0.127,0.051,0.001,8e-09
1664,0.001,0.053,0.001,8e-09
1665,0.003,0.053,0.001,8e-09
1666,0.005,0.053,0.001,8e-09
1667,0.007,0.053,0.001,8e-09
1668,0.009,0.053,0.001,8e-09
1669,0.011,0.053,0.001,8e-09
1670,0.013,0.053,0.001,8e-09
1671,0.015,0.053,0.001,8e-09
1672,0.017,0.053,0.001,8e-09
1673,0.019,0.053,0.001,8e-09
1674,0.021,0.053,0.001,8e-09
1675,0.023,0.053,0.001,8e-09
1676,0.025,0.053,0.001,8e-09
1677,0.027,0.053,0.001,8e-09
1678,0.029,0.053,0.001,8e-09
1679,0.031,0.053,0.001,8e-09
1680,0.033,0.053,0.001,8e-09
1681,0.035,0.053,0.001,8e-09
1682,0.037,0.053,0.001,8e-09
1683,0.039,0.053,0.001,8e-09
1684,0.041,0.053,0.001,8e-09
1685,0.043,0.053,0.001,8e-09
1686,0.045,0.053,0.001,8e-09
1687,0.047,0.053,0.001,8e-09
1688,0.049,0.053,0.001,8e-09
1689,0.051,0.053,0.001,8e-09
1690,0.053,0.053,0.001,8e-09
1691,0.055,0.053,0.001,8e-09
1692,0.057,0.053,0.001,8e-09
1693,0.059,0.053,0.001,8e-09
1694,0.061,0.053,0.001,8e-09
1695,0.063,0.053,0.001,8e-09
1696,0.065,0.053,0.001,8e-09
1697,0.067,0.053,0.001,8e-09
1698,0.069,0.053,0.001,8e-09
1699,0.071,0.053,0.001,8e-09
1700,0.073,0.053,0.001,8e-09
1701,0.075,0.053,0.001,8e-09
1702,0.077,0.053,0.001,8e-09
1703,0.079,0.053,0.001,8e-09
1704,0.081,0.053,0.001,8e-09
1705,0.083,0.053,0.001,8e-09
1706,0.085,0.053,0.001,8e-09
1707,0.087,0.053,0.001,8e-09
1708,0.089,0.053,0.001,8e-09
1709,0.091,0.053,0.001,8e-09
1710,0.093,0.053,0.001,8e-09
1711,0.095,0.053,0.001,8e-09
1712,0.097,0.053,0.001,8e-09
1713,0.099,0.053,0.001,8e-09
1714,0.101,0.053,0.001,8e-09
1715,0.103,0.053,0.001,8e-09
1716,0.105,0.053,0.001,8e-09
1717,0.107,0.053,0.001,8e-09
1718,0.109,0.053,0.001,8e-09
1719,0.111,0.053,0.001,8e-09
1720,0.113,0.053,0.001,8e-09
1721,0.115,0.053,0.001,8e-09
1722,0.117,0.053,0.001,8e-09
1723,0.119,0.053,0.001,8e-09
1724,0.121,0.053,0.001,8e-09
1725,0.123,0.053,0.001,8e-09
1726,0.125,0.053,0.001,8e-09
1727,0.127,0.053,0.001,8e-09
1728,0.001,0.055,0.001,8e-09
1729,0.003,0.055,0.001,8e-09
1730,0.005,0.055,0.001,8e-09
1731,0.007,0.055,0.001,8e-09
1732,0.009,0.055,0.001,8e-09
1733,0.011,0.055,0.001,8e-09
1734,0.013,0.055,0.001,8e-09
1735,0.015,0.055,0.001,8e-09
1736,0.017,0.055,0.001,8e-09
1737,0.019,0.055,0.001,8e-09
1738,0.021,0.055,0.001,8e-09
1739,0.023,0.055,0.001,8e-09
1740,0.025,0.055,0.001,8e-09
1741,0.027,0.055,0.001,8e-09
1742,0.029,0.055,0.001,8e-09
1743,0.031,0.055,0.001,8e-09
1744,0.033,0.055,0.001,8e-09
1745,0.035,0.055,0.001,8e-09
1746,0.037,0.055,0.001,8e-09
1747,0.039,0.055,0.001,8e-09
1748,0.041,0.055,0.001,8e-09
1749,0.043,0.055,0.001,8e-09
1750,0.045,0.055,0.001,8e-09
1751,0.047,0.055,0.001,8e-09
1752,0.049,0.055,0.001,8e-09
1753,0.051,0.055,0.001,8e-09
1754,0.053,0.055,0.001,8e-09
1755,0.055,0.055,0.001,8e-09
1756,0.057,0.055,0.001,8e-09
1757,0.059,0.055,0.001,8e-09
1758,0.061,0.055,0.001,8e-09
1759,0.063,0.055,0.001,8e-09
1760,0.065,0.055,0.001,8e-09
1761,0.067,0.055,0.001,8e-09
1762,0.069,0.055,0.001,8e-09
1763,0.071,0.055,0.001,8e-09
1764,0.073,0.055,0.001,8e-09
1765,0.075,0.055,0.001,8e-09
1766,0.077,0.055,0.001,8e-09
1767,0.079,0.055,0.001,8e-09
1768,0.081,0.055,0.001,8e-09
1769,0.083,0.055,0.001,8e-09
1770,0.085,0.055,0.001,8e-09
1771,0.087,0.055,0.001,8e-09
1772,0.089,0.055,0.001,8e-09
1773,0.091,0.055,0.001,8e-09
1774,0.093,0.055,0.001,8e-09
1775,0.095,0.055,0.001,8e-09
1776,0.097,0.055,0.001,8e-09
1777,0.099,0.055,0.001,8e-09
1778,0.101,0.055,0.001,8e-09
1779,0.103,0.055,0.001,8e-09
1780,0.105,0.055,0.001,8e-09
1781,0.107,0.055,0.001,8e-09
1782,0.109,0.055,0.001,8e-09
1783,0.111,0.055,0.001,8e-09
1784,0.113,0.055,0.001,8e-09
1785,0.115,0.055,0.001,8e-09
1786,0.117,0.055,0.001,8e-09
1787,0.119,0.055,0.001,8e-09
1788,0.121,0.055,0.001,8e-09
1789,0.123,0.055,0.001,8e-09
1790,0.125,0.055,0.001,8e-09
1791,0.127,0.055,0.001,8e-09
1792,0.001,0.057,0.001,8e-09
1793,0.003,0.057,0.001,8e-09
1794,0.005,0.057,0.001,8e-09
1795,0.007,0.057,0.001,8e-09
1796,0.009,0.057,0.001,8e-09
1797,0.011,0.057,0.001,8e-09
1798,0.013,0.057,0.001,8e-09
1799,0.015,0.057,0.001,8e-09
1800,0.017,0.057,0.001,8e-09
1801,0.019,0.057,0.001,8e-09
1802,0.021,0.057,0.001,8e-09
1803,0.023,0.057,0.001,8e-09
1804,0.025,0.057,0.001,8e-09
1805,0.027,0.057,0.001,8e-09
1806,0.029,0.057,0.001,8e-09
1807,0.031,0.057,0.001,8e-09
1808,0.033,0.057,0.001,8e-09
1809,0.035,0.057,0.001,8e-09
1810,0.037,0.057,0.001,8e-09
1811,0.039,0.057,0.001,8e-09
1812,0.041,0.057,0.001,8e-09
1813,0.043,0.057,0.001,8e-09
1814,0.045,0.057,0.001,8e-09
1815,0.047,0.057,0.001,8e-09
1816,0.049,0.057,0.001,8e-09
1817,0.051,0.057,0.001,8e-09
1818,0.053,0.057,0.001,8e-09
1819,0.055,0.057,0.001,8e-09
1820,0.057,0.057,0.001,8e-09
1821,0.059,0.057,0.001,8e-09
1822,0.061,0.057,0.001,8e-09
1823,0.063,0.057,0.001,8e-09
1824,0.065,0.057,0.001,8e-09
1825,0.067,0.057,0.001,8e-09
1826,0.069,0.057,0.001,8e-09
1827,0.071,0.057,0.001,8e-09
1828,0.073,0.057,0.001,8e-09
1829,0.075,0.057,0.001,8e-09
1830,0.077,0.057,0.001,8e-09
1831,0.079,0.057,0.001,8e-09
1832,0.081,0.057,0.001,8e-09
1833,0.083,0.057,0.001,8e-09
1834,0.085,0.057,0.001,8e-09
1835,0.087,0.057,0.001,8e-09
1836,0.089,0.057,0.001,8e-09
1837,0.091,0.057,0.001,8e-09
1838,0.093,0.057,0.001,8e-09
1839,0.095,0.057,0.001,8e-09
1840,0.097,0.057,0.001,8e-09
1841,0.099,0.057,0.001,8e-09
1842,0.101,0.057,0.001,8e-09
1843,0.103,0.057,0.001,8e-09
1844,0.105,0.057,0.001,8e-09
1845,0.107,0.057,0.001,8e-09
1846,0.109,0.057,0.001,8e-09
1847,0.111,0.057,0.001,8e-09
1848,0.113,0.057,0.001,8e-09
1849,0.115,0.057,0.001,8e-09
1850,0.117,0.057,0.001,8e-09
1851,0.119,0.057,0.001,8e-09
1852,0.121,0.057,0.001,8e-09
1853,0.123,0.057,0.001,8e-09
1854,0.125,0.057,0.001,8e-09
1855,0.127,0.057,0.001,8e-09
1856,0.001,0.059,0.001,8e-09
1857,0.003,0.059,0.001,8e-09
1858,0.005,0.059,0.001,8e-09
1859,0.007,0.059,0.001,8e-09
1860,0.009,0.059,0.001,8e-09
1861,0.011,0.059,0.001,8e-09
1862,0.013,0.059,0.001,8e-09
1863,0.015,0.059,0.001,8e-09
1864,0.017,0.059,0.001,8e-09
1865,0.019,0.059,0.001,8e-09
1866,0.021,0.059,0.001,8e-09
1867,0.023,0.059,0.001,8e-09
1868,0.025,0.059,0.001,8e-09
1869,0.027,0.059,0.001,8e-09
1870,0.029,0.059,0.001,8e-09
1871,0.031,0.059,0.001,8e-09
1872,0.033,0.059,0.001,8e-09
1873,0.035,0.059,0.001,8e-09
1874,0.037,0.059,0.001,8e-09
1875,0.039,0.059,0.001,8e-09
1876,0.041,0.059,0.001,8e-09
1877,0.043,0.059,0.001,8e-09
1878,0.045,0.059,0.001,8e-09
1879,0.047,0.059,0.001,8e-09
1880,0.049,0.059,0.001,8e-09
1881,0.051,0.059,0.001,8e-09
1882,0.053,0.059,0.001,8e-09
1883,0.055,0.059,0.001,8e-09
1884,0.057,0.059,0.001,8e-09
1885,0.059,0.059,0.001,8e-09
1886,0.061,0.059,0.001,8e-09
1887,0.063,0.059,0.001,8e-09
1888,0.065,0.059,0.001,8e-09
1889,0.067,0.059,0.001,8e-09
1890,0.069,0.059,0.001,8e-09
1891,0.071,0.059,0.001,8e-09
1892,0.073,0.059,0.001,8e-09
1893,0.075,0.059,0.001,8e-09
1894,0.077,0.059,0.001,8e-09
1895,0.079,0.059,0.001,8e-09
1896,0.081,0.059,0.001,8e-09
1897,0.083,0.059,0.001,8e-09
1898,0.085,0.059,0.001,8e-09
1899,0.087,0.059,0.001,8e-09
1900,0.089,0.059,0.001,8e-09
1901,0.091,0.059,0.001,8e-09
1902,0.093,0.059,0.001,8e-09
1903,0.095,0.059,0.001,8e-09
1904,0.097,0.059,0.001,8e-09
1905,0.099,0.059,0.001,8e-09
1906,0.101,0.059,0.001,8e-09
1907,0.103,0.059,0.001,8e-09
1908,0.105,0.059,0.001,8e-09
1909,0.107,0.059,0.001,8e-09
1910,0.109,0.059,0.001,8e-09
1911,0.111,0.059,0.001,8e-09
1912,0.113,0.059,0.001,8e-09
1913,0.115,0.059,0.001,8e-09
1914,0.117,0.059,0.001,8e-09
1915,0.119,0.059,0.001,8e-09
1916,0.121,0.059,0.001,8e-09
1917,0.123,0.059,0.001,8e-09
1918,0.125,0.059,0.001,8e-09
1919,0.127,0.059,0.001,8e-09
1920,0.001,0.061,0.001,8e-09
1921,0.003,0.061,0.001,8e-09
1922,0.005,0.061,0.001,8e-09
1923,0.007,0.061,0.001,8e-09
1924,0.009,0.061,0.001,8e-09
1925,0.011,0.061,0.001,8e-09
1926,0.013,0.061,0.001,8e-09
1927,0.015,0.061,0.001,8e-09
1928,0.017,0.061,0.001,8e-09
1929,0.019,0.061,0.001,8e-09
1930,0.021,0.061,0.001,8e-09
1931,0.023,0.061,0.001,8e-09
1932,0.025,0.061,0.001,8e-09
1933,0.027,0.061,0.001,8e-09
1934,0.029,0.061,0.001,8e-09
1935,0.031,0.061,0.001,8e-09
1936,0.033,0.061,0.001,8e-09
1937,0.035,0.061,0.001,8e-09
1938,0.037,0.061,0.001,8e-09
1939,0.039,0.061,0.001,8e-09
1940,0.041,0.061,0.001,8e-09
1941,0.043,0.061,0.001,8e-09
1942,0.045,0.061,0.001,8e-09
1943,0.047,0.061,0.001,8e-09
1944,0.049,0.061,0.001,8e-09
1945,0.051,0.061,0.001,8e-09
1946,0.053,0.061,0.001,8e-09
1947,0.055,0.061,0.001,8e-09
1948,0.057,0.061,0.001,8e-09
1949,0.059,0.061,0.001,8e-09
1950,0.061,0.061,0.001,8e-09
1951,0.063,0.061,0.001,8e-09
1952,0.065,0.061,0.001,8e-09
1953,0.067,0.061,0.001,8e-09
1954,0.069,0.061,0.001,8e-09
1955,0.071,0.061,0.001,8e-09
1956,0.073,0.061,0.001,8e-09
1957,0.075,0.061,0.001,8e-09
1958,0.077,0.061,0.001,8e-09
1959,0.079,0.061,0.001,8e-09
1960,0.081,0.061,0.001,8e-09
1961,0.083,0.061,0.001,8e-09
1962,0.085,0.061,0.001,8e-09
1963,0.087,0.061,0.001,8e-09
1964,0.089,0.061,0.001,8e-09
1965,0.091,0.061,0.001,8e-09
1966,0.093,0.061,0.001,8e-09
1967,0.095,0.061,0.001,8e-09
1968,0.097,0.061,0.001,8e-09
1969,0.099,0.061,0.001,8e-09
1970,0.101,0.061,0.001,8e-09
1971,0.103,0.061,0.001,8e-09
1972,0.105,0.061,0.001,8e-09
1973,0.107,0.061,0.001,8e-09
1974,0.109,0.061,0.001,8e-09
1975,0.111,0.061,0.001,8e-09
1976,0.113,0.061,0.001,8e-09
1977,0.115,0.061,0.001,8e-09
1978,0.117,0.061,0.001,8e-09
1979,0.119,0.061,0.001,8e-09
1980,0.121,0.061,0.001,8e-09
1981,0.123,0.061,0.001,8e-09
1982,0.125,0.061,0.001,8e-09
1983,0.127,0.061,0.001,8e-09
1984,0.001,0.063,0.001,8e-09
1985,0.003,0.063,0.001,8e-09
1986,0.005,0.063,0.001,8e-09
1987,0.007,0.063,0.001,8e-09
1988,0.009,0.063,0.001,8e-09
1989,0.011,0.063,0.001,8e-09
1990,0.013,0.063,0.001,8e-09
1991,0.015,0.063,0.001,8e-09
1992,0.017,0.063,0.001,8e-09
1993,0.019,0.063,0.001,8e-09
1994,0.021,0.063,0.001,8e-09
1995,0.023,0.063,0.001,8e-09
1996,0.025,0.063,0.001,8e-09
1997,0.027,0.063,0.001,8e-09
1998,0.029,0.063,0.001,8e-09
1999,0.031,0.063,0.001,8e-09
2000,0.033,0.063,0.001,8e-09
2001,0.035,0.063,0.001,8e-09
2002,0.037,0.063,0.001,8e-09
2003,0.039,0.063,0.001,8e-09
2004,0.041,0.063,0.001,8e-09
2005,0.043,0.063,0.001,8e-09
2006,0.045,0.063,0.001,8e-09
2007,0.047,0.063,0.001,8e-09
2008,0.049,0.063,0.001,8e-09
2009,0.051,0.063,0.001,8e-09
2010,0.053,0.063,0.001,8e-09
2011,0.055,0.063,0.001,8e-09
2012,0.057,0.063,0.001,8e-09
2013,0.059,0.063,0.001,8e-09
2014,0.061,0.063,0.001,8e-09
2015,0.063,0.063,0.001,8e-09
2016,0.065,0.063,0.001,8e-09
2017,0.067,0.063,0.001,8e-09
2018,0.069,0.063,0.001,8e-09
2019,0.071,0.063,0.001,8e-09
2020,0.073,0.063,0.001,8e-09
2021,0.075,0.063,0.001,8e-09
2022,0.077,0.063,0.001,8e-09
2023,0.079,0.063,0.001,8e-09
2024,0.081,0.063,0.001,8e-09
2025,0.083,0.063,0.001,8e-09
2026,0.085,0.063,0.001,8e-09
2027,0.087,0.063,0.001,8e-09
2028,0.089,0.063,0.001,8e-09
2029,0.091,0.063,0.001,8e-09
2030,0.093,0.063,0.001,8e-09
2031,0.095,0.063,0.001,8e-09
2032,0.097,0.063,0.001,8e-09
2033,0.099,0.063,0.001,8e-09
2034,0.101,0.063,0.001,8e-09
2035,0.103,0.063,0.001,8e-09
2036,0.105,0.063,0.001,8e-09
2037,0.107,0.063,0.001,8e-09
2038,0.109,0.063,0.001,8e-09
2039,0.111,0.063,0.001,8e-09
2040,0.113,0.063,0.001,8e-09
2041,0.115,0.063,0.001,8e-09
2042,0.117,0.063,0.001,8e-09
2043,0.119,0.063,0.001,8e-09
2044,0.121,0.063,0.001,8e-09
2045,0.123,0.063,0.001,8e-09
2046,0.125,0.063,0.001,8e-09
2047,0.127,0.063,0.001,8e-09
2048,0.001,0.065,0.001,8e-09
2049,0.003,0.065,0.001,8e-09
2050,0.005,0.065,0.001,8e-09
2051,0.007,0.065,0.001,8e-09
2052,0.009,0.065,0.001,8e-09
2053,0.011,0.065,0.001,8e-09
2054,0.013,0.065,0.001,8e-09
2055,0.015,0.065,0.001,8e-09
2056,0.017,0.065,0.001,8e-09
2057,0.019,0.065,0.001,8e-09
2058,0.021,0.065,0.001,8e-09
2059,0.023,0.065,0.001,8e-09
2060,0.025,0.065,0.001,8e-09
2061,0.027,0.065,0.001,8e-09
2062,0.029,0.065,0.001,8e-09
2063,0.031,0.065,0.001,8e-09
2064,0.033,0.065,0.001,8e-09
2065,0.035,0.065,0.001,8e-09
2066,0.037,0.065,0.001,8e-09
2067,0.039,0.065,0.001,8e-09
2068,0.041,0.065,0.001,8e-09
2069,0.043,0.065,0.001,8e-09
2070,0.045,0.065,0.001,8e-09
2071,0.047,0.065,0.001,8e-09
2072,0.049,0.065,0.001,8e-09
2073,0.051,0.065,0.001,8e-09
2074,0.053,0.065,0.001,8e-09
2075,0.055,0.065,0.001,8e-09
2076,0.057,0.065,0.001,8e-09
2077,0.059,0.065,0.001,8e-09
2078,0.061,0.065,0.001,8e-09
2079,0.063,0.065,0.001,8e-09
2080,0.065,0.065,0.001,8e-09
2081,0.067,0.065,0.001,8e-09
2082,0.069,0.065,0.001,8e-09
2083,0.071,0.065,0.001,8e-09
2084,0.073,0.065,0.001,8e-09
2085,0.075,0.065,0.001,8e-09
2086,0.077,0.065,0.001,8e-09
2087,0.079,0.065,0.001,8e-09
2088,0.081,0.065,0.001,8e-09
2089,0.083,0.065,0.001,8e-09
2090,0.085,0.065,0.001,8e-09
2091,0.087,0.065,0.001,8e-09
2092,0.089,0.065,0.001,8e-09
2093,0.091,0.065,0.001,8e-09
2094,0.093,0.065,0.001,8e-09
2095,0.095,0.065,0.001,8e-09
2096,0.097,0.065,0.001,8e-09
2097,0.099,0.065,0.001,8e-09
2098,0.101,0.065,0.001,8e-09
2099,0.103,0.065,0.001,8e-09
2100,0.105,0.065,0.001,8e-09
2101,0.107,0.065,0.001,8e-09
2102,0.109,0.065,0.001,8e-09
2103,0.111,0.065,0.001,8e-09
2104,0.113,0.065,0.001,8e-09
2105,0.115,0.065,0.001,8e-09
2106,0.117,0.065,0.001,8e-09
2107,0.119,0.065,0.001,8e-09
2108,0.121,0.065,0.001,8e-09
2109,0.123,0.065,0.001,8e-09
2110,0.125,0.065,0.001,8e-09
2111,0.127,0.065,0.001,8e-09
2112,0.001,0.067,0.001,8e-09
2113,0.003,0.067,0.001,8e-09
2114,0.005,0.067,0.001,8e-09
2115,0.007,0.067,0.001,8e-09
2116,0.009,0.067,0.001,8e-09
2117,0.011,0.067,0.001,8e-09
2118,0.013,0.067,0.001,8e-09
2119,0.015,0.067,0.001,8e-09
2120,0.017,0.067,0.001,8e-09
2121,0.019,0.067,0.001,8e-09
2122,0.021,0.067,0.001,8e-09
2123,0.023,0.067,0.001,8e-09
2124,0.025,0.067,0.001,8e-09
2125,0.027,0.067,0.001,8e-09
2126,0.029,0.067,0.001,8e-09
2127,0.031,0.067,0.001,8e-09
2128,0.033,0.067,0.001,8e-09
2129,0.035,0.067,0.001,8e-09
2130,0.037,0.067,0.001,8e-09
2131,0.039,0.067,0.001,8e-09
2132,0.041,0.067,0.001,8e-09
2133,0.043,0.067,0.001,8e-09
2134,0.045,0.067,0.001,8e-09
2135,0.047,0.067,0.001,8e-09
2136,0.049,0.067,0.001,8e-09
2137,0.051,0.067,0.001,8e-09
2138,0.053,0.067,0.001,8e-09
2139,0.055,0.067,0.001,8e-09
2140,0.057,0.067,0.001,8e-09
2141,0.059,0.067,0.001,8e-09
2142,0.061,0.067,0.001,8e-09
2143,0.063,0.067,0.001,8e-09
2144,0.065,0.067,0.001,8e-09
2145,0.067,0.067,0.001,8e-09
